   -0.700000000     0.149711422    -0.690691110     0.105272656     0.699606996 
   -0.600000000     0.149676955    -0.690741110     0.105309196     0.699559506 
   -0.500000000     0.149669900    -0.690785666     0.105318434     0.699515627 
   -0.400000000     0.149732039    -0.690810330     0.105290311     0.699482205 
   -0.300000000     0.149774204    -0.690835092     0.105201273     0.699462119 
   -0.100000000     0.149643124    -0.690948753     0.105356601     0.699354519 
    0.000000000     0.149679401    -0.690980735     0.105305606     0.699322837 
    0.100000000     0.149669535    -0.691020281     0.105320486     0.699283631 
    0.300000000     0.149684337    -0.691092621     0.105307917     0.699210863 
    0.400000000     0.149748020    -0.691123614     0.105232333     0.699177972 
    0.500000000     0.149690017    -0.691174467     0.105297328     0.699130337 
    0.600000000     0.149758615    -0.691214157     0.105217868     0.699088368 
    0.700000000     0.149754245    -0.691242670     0.105232352     0.699058931 
    0.800000000     0.149747415    -0.691285802     0.105238306     0.699016846 
    0.900000000     0.149758850    -0.691326556     0.105227412     0.698975731 
    1.000000000     0.149727576    -0.691376919     0.105250768     0.698929098 
    1.100000000     0.149833768    -0.691386182     0.105133761     0.698914789 
    1.200000000     0.149820186    -0.691425434     0.105159698     0.698874967 
    1.300000000     0.149799497    -0.691475606     0.105186496     0.698825728 
    1.400000000     0.149683854    -0.691552807     0.105312916     0.698755070 
    1.500000000     0.149785782    -0.691555850     0.105187897     0.698749048 
    1.600000000     0.149763879    -0.691611381     0.105216440     0.698694482 
    1.700000000     0.149758402    -0.691649786     0.105212190     0.698658278 
    1.800000000     0.149831952    -0.691673197     0.105153952     0.698628099 
    1.900000000     0.149837273    -0.691713472     0.105142178     0.698588854 
    2.000000000     0.149846148    -0.691746424     0.105158123     0.698551921 
    2.100000000     0.149874718    -0.691781060     0.105108898     0.698518900 
    2.200000000     0.149915764    -0.691817680     0.105049736     0.698482723 
    2.300000000     0.149897371    -0.691862141     0.105075562     0.698438746 
    2.400000000     0.149859950    -0.691906810     0.105116991     0.698396291 
    2.500000000     0.149917680    -0.691934391     0.105060777     0.698365034 
    2.600000000     0.149883623    -0.691984069     0.105101840     0.698316942 
    2.700000000     0.149897686    -0.692019398     0.105079672     0.698282248 
    2.800000000     0.149922915    -0.692057511     0.105053649     0.698242975 
    2.900000000     0.149864278    -0.692110414     0.105109432     0.698194729 
    3.000000000     0.149897427    -0.692145283     0.105072310     0.698158634 
    3.100000000     0.149933064    -0.692176864     0.105031096     0.698125873 
    3.200000000     0.149937773    -0.692217128     0.105037372     0.698083994 
