      -0.700000	  1	 -0.50
      -0.600000	  1	 -0.50
      -0.500000	  1	 -0.50
      -0.400000	  1	 -0.50
      -0.300000	  1	 -0.50
      -0.200000    0   0.00
      -0.100000	  1	 -0.50
       0.000000	  1	 -0.50
       0.100000	  1	 -0.50
       0.200000    0   0.00
       0.300000	  1	 -0.50
       0.400000	  1	 -0.50
       0.500000	  1	 -0.50
       0.600000	  1	 -0.50
       0.700000	  1	 -0.50
       0.800000	  1	 -0.50
       0.900000	  1	 -0.50
       1.000000	  1	 -0.50
       1.100000	  1	 -0.50
