      -0.700000  11   4   4   1     0.000
      -0.600000  11   4   4   2     0.000
      -0.500000  11   4   4   3     0.000
      -0.400000  11   4   4   4     0.000
      -0.300000  11   4   4   5     0.000
      -0.200000  21   0   0   0     0.000
      -0.100000  11   4   4   1     0.000
       0.000000  11   4   4   2     0.000
       0.100000  11   4   4   3     0.000
       0.200000  21   0   0   0     0.000
       0.300000  11   4   4   1     0.000
       0.400000  11   4   4   2     0.000
       0.500000  11   4   4   3     0.000
       0.600000  11   4   4   4     0.000
       0.700000  11   4   4   5     0.000
       0.800000  11   4   4   6     0.000
       0.900000  11   4   4   7     0.000
       1.000000  11   4   4   8     0.000
       1.100000  11   4   4   9     0.000
