     -0.60        -0.617942         2.012001        14.321097 
     -0.50        -1.316563         3.448452         4.990791 
     -0.40       -11.553895         1.477965        27.843252 
     -0.30         2.162970        -1.371435        63.153840 
     -0.20         2.173303        -1.368432        63.152706 
     -0.10        -4.652038         0.708275       -30.707733 
      0.00        -0.480639         0.642096        -9.002288 
      0.10        -1.909948        -1.169682       -20.247952 
      0.20        -1.908940        -1.166946       -20.248631 
      0.30        -2.610877        -4.235760       -20.021194 
      0.40         0.554555        -1.533511        16.598697 
      0.50        -1.311317        -2.866267       -23.889309 
      0.60         1.362455         5.385759        14.318506 
      0.70        -1.416789        -2.130158         5.861242 
      0.80        -1.202197        -1.403766        -2.289305 
      0.90        -1.493482         0.194254        -0.183453 
      1.00         0.837810         2.166680       -20.967127 
      1.10         3.781362        -2.291756        41.869014 
      1.20         2.182349        -3.548949        37.095587 
      1.30         1.047025        -3.054544        29.311542 
      1.40        -0.163352        -1.230602         7.027126 
      1.50         0.272107        -1.720748         4.240469 
      1.60         0.233766        -1.098599        -0.450774 
      1.70         0.607618        -0.879447        -4.715564 
      1.80         0.282589        -0.821383        -3.304554 
      1.90         0.229244        -0.696922        -2.235818 
      2.00        -0.530728        -0.956637        -1.693941 
      2.10        -0.624215        -1.109778         0.202196 
      2.20        -0.287429        -0.965605         3.720881 
      2.30        -0.079809        -0.812207         6.699694 
      2.40        -0.055790        -0.894563         6.008949 
      2.50        -0.045625        -0.963644         7.914107 
      2.60        -0.223860        -0.962710         7.155218 
      2.70        -0.208663        -1.027633         7.273505 
      2.80        -0.182043        -0.963538         8.195865 
      2.90        -0.131884        -0.920420         6.620357 
      3.00        -0.017040        -0.819379         6.330833 
      3.10         0.178908        -0.752314         7.206718 
      3.20         0.182153        -0.675106         7.501400 
      3.30         0.041625        -0.749093         5.880569 
      3.40         0.126032        -0.718009         2.932040 
      3.50         0.130798        -0.857075         1.433286 
      3.60         0.098034        -0.735330        -0.253835 
      3.70        -0.020885        -0.626582        -0.233897 
      3.80        -0.058066        -0.586584         0.497216 
      3.90        -0.017802        -0.531505         1.114554 
      4.00        -0.023287        -0.461345         0.979971 
      4.10         0.051120        -0.459999         0.183657 
      4.20         0.026507        -0.404497         0.017167 
      4.30         0.057148        -0.312093         2.142905 
      4.40         0.105742        -0.251089         2.009495 
      4.50         0.101404        -0.243884         1.930714 
      4.60         0.231688        -0.289899         2.545670 
      4.70         0.255025        -0.408679         3.124398 
      4.80         0.231761        -0.367196         2.812370 
      4.90         0.310617        -0.334212         3.258408 
      5.00         0.320555        -0.351027         3.242157 
      5.10         0.330708        -0.355180         3.214549 
      5.20         0.255224        -0.383445         2.711162 
      5.30         0.190767        -0.360335         3.071738 
      5.40         0.207588        -0.442133         3.063552 
      5.50         0.227568        -0.445178         3.203008 
      5.60         0.181692        -0.341567         1.702410 
      5.70         0.159885        -0.350825         1.292100 
      5.80         0.167493        -0.348888         1.019706 
      5.90         0.199016        -0.307204         0.900992 
      6.00         0.152654        -0.255051         0.473103 
      6.10         0.097923        -0.298195         0.524182 
      6.20         0.181240        -0.314433        -0.302184 
      6.30         0.233424        -0.313773         0.042217 
      6.40         0.220925        -0.281684        -0.209037 
      6.50         0.190505        -0.253961         0.233045 
      6.60         0.180738        -0.219501         0.675693 
      6.70         0.171352        -0.213672         0.873960 
      6.80         0.208764        -0.252320         0.222743 
      6.90         0.186194        -0.243968         0.350105 
      7.00         0.233458        -0.215043         0.449539 
      7.10         0.190990        -0.204181         0.843569 
      7.20         0.168176        -0.199031         0.996138 
      7.30         0.133370        -0.156322         0.924894 
      7.40         0.107503        -0.138256         0.923521 
      7.50         0.144574        -0.139523         0.293349 
      7.60         0.101920        -0.119241        -0.644055 
      7.70         0.074773        -0.122559        -1.344987 
      7.80         0.050999        -0.041249        -1.648832 
      7.90         0.091193        -0.053410        -1.934583 
      8.00         0.045853        -0.090209        -1.569634 
      8.10         0.049216        -0.122763        -1.644163 
      8.20         0.076396        -0.044029        -1.495999 
      8.30         0.055103        -0.042263        -1.920157 
      8.40         0.066881        -0.067678        -1.641524 
      8.50         0.028794        -0.005375        -1.759791 
      8.60         0.063907        -0.001023        -2.127137 
      8.70         0.077824         0.044920        -1.959979 
      8.80         0.068828         0.038147        -1.605029 
      8.90         0.041998         0.058814        -1.723005 
      9.00         0.062676         0.046934        -1.958579 
      9.10         0.091412         0.080264        -1.898492 
      9.20         0.080026         0.094968        -1.655788 
