     -0.60         0.617950        -2.011995       -14.321082 
     -0.50         1.316560        -3.448436        -4.990820 
     -0.40        11.553908        -1.477977       -27.843263 
     -0.30        -2.162984         1.371446       -63.153837 
     -0.10         4.652030        -0.708281        30.707748 
      0.00         0.480642        -0.642089         9.002311 
      0.10         1.909942         1.169676        20.247933 
      0.30         2.610897         4.235789        20.021186 
      0.40        -0.554542         1.533523       -16.598711 
      0.50         1.311288         2.866256        23.889312 
      0.60        -1.362439        -5.385750       -14.318501 
      0.70         1.416780         2.130159        -5.861252 
      0.80         1.202201         1.403763         2.289326 
      0.90         1.493467        -0.194260         0.183451 
      1.00        -0.837809        -2.166691        20.967119 
      1.10        -3.781358         2.291750       -41.869014 
      1.20        -0.214573         4.856788       -26.369339 
      1.30         1.658942         1.949636        -7.511963 
      1.40         4.732368        -4.583293        69.751033 
      1.50        -1.979623         3.721794         5.077198 
      1.60         0.143230        -2.089192        25.346253 
      1.70        -2.745307        -0.464568        29.621226 
      1.80         2.015491         0.435183        -5.400445 
      1.90         0.196907        -0.279963        -6.127868 
      2.00         7.487692         3.333855        -0.434570 
      2.10         1.540801         2.695856       -19.207266 
      2.20        -3.540296        -0.569286       -44.143769 
      2.30        -1.351806        -0.490595       -26.785249 
      2.40        -0.291995         1.754367         0.426671 
      2.50         0.359827         1.955983       -29.195152 
      2.60         2.418840         0.980754        -2.495463 
      2.70         0.084208         1.967482        -9.216190 
      2.80         0.026914         0.122631       -19.864449 
      2.90        -0.916452         0.150245        18.297953 
      3.00        -1.917195        -0.882592         1.853233 
      3.10        -3.435234        -0.377193       -16.828396 
      3.20        -0.113140        -0.698665       -12.070038 
      3.30         2.509455         2.185296        20.532163 
      3.40        -2.398712        -0.120169        57.885874 
      3.50        -0.446873         3.832260        28.484904 
      3.60         0.380100        -2.094543        37.501662 
      3.70         2.928931        -1.856196        -2.086197 
      3.80         1.206641        -0.267009       -18.584856 
      3.90        -0.815622        -0.778442       -15.119553 
      4.00         0.229702        -1.350239         2.942853 
      4.10        -2.187840         0.419065        22.890502 
      4.20         0.740774        -1.117259         4.466987 
      4.30        -0.450290        -2.198190       -62.103810 
      4.40        -1.525651        -1.562636         3.600007 
      4.50         0.131878         0.099635         0.336027 
      4.60        -4.264076         1.902794       -19.687249 
      4.70        -0.798138         4.556269       -22.950722 
      4.80         0.638637        -0.994880         7.490704 
