       1.200000  1.00000033e-002  1.00000025e-002  1.00000001e-002
       1.300000  1.00000014e-002  1.00000033e-002  1.00000000e-002
       1.400000  9.99998095e-003  1.00000371e-002  9.99999690e-003
       1.500000  1.00000062e-002  1.00000091e-002  9.99999547e-003
       1.600000  1.00000056e-002  1.00000835e-002  9.99999115e-003
       1.700000  1.00000960e-002  1.00001298e-002  9.99998307e-003
       1.800000  9.99997177e-003  1.00001510e-002  9.99998830e-003
       1.900000  9.99993441e-003  1.00002202e-002  9.99999347e-003
       2.000000  9.99931485e-003  1.00000085e-002  1.00000030e-002
       2.100000  9.99918251e-003  9.99983831e-003  1.00000205e-002
       2.200000  9.99962202e-003  1.00000656e-002  1.00000572e-002
       2.300000  9.99995235e-003  1.00003786e-002  1.00000996e-002
       2.400000  1.00000238e-002  1.00001574e-002  1.00000846e-002
       2.500000  9.99997262e-003  9.99994554e-003  1.00001322e-002
       2.600000  9.99928034e-003  9.99992691e-003  1.00001158e-002
       2.700000  9.99932832e-003  9.99959690e-003  1.00001186e-002
       2.800000  9.99940840e-003  9.99998409e-003  1.00001632e-002
       2.900000  9.99983830e-003  1.00002215e-002  1.00000706e-002
       3.000000  1.00007953e-002  1.00010426e-002  1.00000472e-002
       3.100000  1.00026324e-002  1.00017293e-002  1.00001075e-002
       3.200000  1.00025975e-002  1.00026138e-002  1.00001405e-002
       3.300000  1.00008064e-002  1.00014527e-002  9.99996730e-003
       3.400000  1.00023533e-002  1.00016242e-002  9.99958438e-003
       3.500000  1.00025367e-002  9.99893969e-003  9.99934839e-003
       3.600000  1.00020071e-002  1.00011299e-002  9.99908421e-003
       3.700000  9.99922241e-003  1.00035552e-002  9.99911723e-003
       3.800000  9.99808888e-003  1.00046389e-002  9.99928568e-003
       3.900000  9.99906596e-003  1.00062716e-002  9.99944112e-003
       4.000000  9.99880155e-003  1.00084140e-002  9.99942132e-003
       4.100000  1.00014623e-002  1.00081583e-002  9.99917226e-003
       4.200000  1.00003855e-002  1.00102053e-002  9.99913581e-003
       4.300000  1.00012197e-002  1.00148326e-002  9.99994877e-003
       4.400000  1.00034148e-002  1.00175980e-002  9.99990983e-003
       4.500000  1.00030155e-002  1.00178007e-002  9.99987777e-003
       4.600000  1.00102270e-002  1.00152448e-002  1.00001407e-002
       4.700000  1.00113530e-002  1.00078209e-002  1.00003886e-002
       4.800000  1.00095720e-002  1.00103212e-002  1.00002315e-002
       4.900000  1.00150964e-002  1.00128573e-002  1.00005239e-002
       5.000000  1.00156097e-002  1.00112501e-002  1.00004992e-002
       5.100000  1.00161865e-002  1.00106161e-002  1.00004732e-002
