      -0.700000	12.8f	
      -0.600000	12.8f	
      -0.500000	12.8f	
      -0.400000	12.8f	
      -0.300000	12.8f	
      -0.100000	12.8f	
       0.000000	12.8f	
       0.100000	12.8f	
       0.300000	12.8f	
       0.400000	12.8f	
       0.500000	12.8f	
       0.600000	12.8f	
       0.700000	12.8f	
       0.800000	12.8f	
       0.900000	12.8f	
       1.000000	12.8f	
       1.100000	12.8f	
       1.200000	12.8f	
